ProductId,Date,Sales,COGS,Gross Margin,Marketing,Total Expenses,Profit,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code
8,2022-09-02,302,123,179,34,46,133,928,140,100,160,260,708
9,2022-09-02,132,58,74,19,31,43,548,50,40,70,110,630
10,2022-09-02,245,100,145,28,39,106,981,110,80,130,210,773
11,2022-09-02,199,81,118,22,34,84,588,80,60,110,170,815
12,2022-09-02,150,60,90,19,50,40,656,40,50,80,130,773
5,2022-09-02,589,253,336,83,116,220,1686,280,290,400,690,618
6,2022-09-02,498,249,249,69,94,155,1775,210,280,300,580,312
2,2022-09-02,387,162,225,53,96,129,1148,140,170,230,400,309
3,2022-09-02,298,122,176,39,61,115,801,140,120,190,310,708
8,2022-09-02,589,253,336,83,116,220,1686,210,210,300,510,712
9,2022-09-02,298,122,176,39,61,115,801,120,100,160,260,563
11,2022-09-02,498,249,249,69,94,155,1775,140,210,220,430,641
12,2022-09-02,672,302,370,114,147,223,1783,210,250,340,590,712
5,2022-09-02,58,23,35,6,17,18,803,30,20,40,60,515
6,2022-09-02,43,0,43,0,11,32,473,40,0,50,50,319
1,2022-09-02,48,19,29,5,16,13,848,20,20,30,50,319
2,2022-09-02,72,33,39,10,32,7,1003,20,30,40,70,319
3,2022-09-02,35,15,20,4,17,3,600,10,10,20,30,563
8,2022-09-02,106,44,62,40,69,-7,325,10,30,60,90,636
9,2022-09-02,115,104,11,32,55,-44,1574,-10,80,20,100,660
11,2022-09-02,91,39,52,12,39,13,248,20,30,50,80,314
12,2022-09-02,54,24,30,9,42,-12,212,-10,20,20,40,314
13,2022-09-02,91,40,51,15,49,2,244,10,30,50,80,573
5,2022-09-02,108,44,64,12,23,41,886,50,50,70,120,816
6,2022-09-02,79,32,47,8,20,27,837,50,30,60,90,417
2,2022-09-02,150,67,83,25,58,25,599,30,70,80,150,314
3,2022-09-02,136,62,74,19,40,34,1059,50,60,80,140,314
8,2022-09-02,50,20,30,5,16,14,482,30,10,30,40,937
9,2022-09-02,72,29,43,8,20,23,862,40,20,40,60,419
11,2022-09-02,249,99,150,32,63,87,798,70,80,130,210,440
12,2022-09-02,230,96,134,29,53,81,666,80,80,120,200,513
5,2022-09-02,310,155,155,43,68,87,1280,130,170,190,360,513
6,2022-09-02,102,45,57,17,51,6,409,30,50,70,120,567
1,2022-09-02,125,53,72,17,44,28,410,50,50,80,130,614
2,2022-09-02,107,43,64,13,35,29,424,40,40,70,110,419
3,2022-09-02,126,52,74,47,77,-3,509,20,50,80,130,234
8,2022-09-02,151,57,94,17,41,53,349,70,40,90,130,920
9,2022-09-02,126,51,75,14,25,50,857,60,40,70,110,608
11,2022-09-02,113,46,67,14,36,31,454,30,30,60,90,920
12,2022-09-02,149,62,87,56,85,2,612,10,50,80,130,715
5,2022-09-02,182,83,99,25,46,53,1063,80,90,120,210,414
6,2022-09-02,76,33,43,10,22,21,577,30,30,50,80,608
1,2022-09-02,149,67,82,25,59,23,391,30,70,80,150,414
2,2022-09-02,223,93,130,84,114,16,692,40,90,140,230,414
3,2022-09-02,199,85,114,28,56,58,555,70,90,110,200,262
11,2022-09-02,108,44,64,12,23,41,886,50,40,70,110,203
13,2022-09-02,57,23,34,6,17,17,809,30,20,40,60,860
9,2022-09-02,150,67,83,25,59,24,599,20,50,60,110,959
10,2022-09-02,136,62,74,19,41,33,1059,40,40,60,100,475
5,2022-09-02,149,62,87,56,85,2,612,20,50,90,140,959
6,2022-09-02,113,48,65,15,42,23,380,40,40,70,110,860
2,2022-09-02,258,103,155,33,64,91,1130,110,90,150,240,860
11,2022-09-02,87,35,52,9,20,32,875,50,30,60,90,754
13,2022-09-02,126,51,75,14,26,49,857,60,50,80,130,904
8,2022-09-02,76,33,43,10,22,21,577,20,20,30,50,561
9,2022-09-02,149,67,82,25,58,24,391,20,50,60,110,305
10,2022-09-02,182,83,99,25,46,53,1063,50,60,80,140,407
6,2022-09-02,199,85,114,28,56,58,555,70,80,110,190,863
5,2022-09-02,223,93,130,84,113,17,692,40,80,130,210,863
2,2022-09-02,249,99,150,32,64,86,798,100,90,140,230,386
3,2022-09-02,230,96,134,29,53,81,666,80,90,120,210,954
11,2022-09-02,72,29,43,8,20,23,862,30,30,40,70,339
13,2022-09-02,50,20,30,5,17,13,482,20,20,30,50,617
9,2022-09-02,102,45,57,17,51,6,409,10,30,40,70,857
7,2022-09-02,310,155,155,43,68,87,1280,100,140,160,300,781
5,2022-09-02,98,52,46,47,77,-31,520,-10,40,50,90,508
2,2022-09-02,576,60,516,19,51,465,-2572,460,50,490,540,413
11,2022-09-02,48,19,29,5,17,12,848,20,20,30,50,603
13,2022-09-02,43,0,43,0,12,31,473,30,0,40,40,603
9,2022-09-02,91,40,51,15,49,2,244,10,30,40,70,603
7,2022-09-02,54,24,30,9,42,-12,212,0,20,30,50,603
5,2022-09-02,106,44,62,40,69,-7,325,10,40,60,100,603
1,2022-09-02,120,49,71,15,38,33,315,50,40,70,110,603
2,2022-09-02,139,55,84,18,50,34,453,50,50,80,130,603
11,2022-09-02,245,100,145,28,39,106,981,130,100,160,260,347
12,2022-09-02,302,123,179,34,46,133,928,150,130,190,320,518
13,2022-09-02,199,81,118,22,34,84,588,100,80,130,210,646
9,2022-09-02,541,302,239,114,147,92,1518,90,220,200,420,917
10,2022-09-02,112,251,-139,77,99,-238,3948,-180,190,-110,80,212
7,2022-09-02,567,249,318,69,94,224,1286,240,230,320,550,716
5,2022-09-02,68,121,-53,110,144,-197,2932,-180,110,-50,60,585
2,2022-09-02,790,316,474,110,162,312,2580,320,300,450,750,917
3,2022-09-02,126,51,75,14,25,50,857,70,60,90,150,504
2,2022-09-02,119,48,71,13,25,46,834,60,60,80,140,318
8,2022-09-02,159,69,90,22,35,55,572,60,60,90,150,318
9,2022-09-02,150,67,83,25,58,25,599,30,60,80,140,225
4,2022-09-02,149,62,87,56,85,2,-613,0,50,70,120,318
5,2022-09-02,151,57,94,17,41,53,349,60,40,80,120,985
6,2022-09-02,113,46,67,14,36,31,454,40,30,60,90,985
3,2022-09-02,115,104,11,32,55,-44,1574,-40,130,10,140,505
2,2022-09-02,139,55,84,18,50,34,453,70,60,110,170,505
8,2022-09-02,48,19,29,5,16,13,848,20,10,30,40,505
9,2022-09-02,72,33,39,10,31,8,1003,20,30,40,70,505
4,2022-09-02,54,24,30,9,42,-12,-412,0,20,20,40,505
5,2022-09-02,106,44,62,40,70,-8,325,10,30,60,90,505
6,2022-09-02,91,39,52,12,39,13,248,10,30,40,70,505
3,2022-09-02,72,29,43,8,20,23,862,50,30,60,90,580
2,2022-09-02,140,61,79,20,32,47,579,80,70,100,170,580
8,2022-09-02,149,67,82,25,58,24,391,30,60,80,140,580
9,2022-09-02,223,93,130,84,114,16,692,40,80,130,210,580
4,2022-09-02,230,96,134,29,52,82,-1555,80,80,110,190,580
5,2022-09-02,50,20,30,5,17,13,482,30,10,30,40,580
6,2022-09-02,249,99,150,32,63,87,798,80,80,130,210,580
3,2022-09-02,132,58,74,19,32,42,548,70,70,90,160,325
2,2022-09-02,546,251,295,77,98,197,1268,280,310,370,680,214
8,2022-09-02,125,53,72,17,45,27,410,40,50,70,120,830
9,2022-09-02,107,43,64,13,36,28,424,30,40,60,100,830
4,2022-09-02,150,60,90,19,51,39,-718,40,50,70,120,830
5,2022-09-02,302,123,179,34,45,134,928,120,100,150,250,713
6,2022-09-02,199,81,118,22,33,85,588,90,60,110,170,979
1,2022-09-02,136,62,74,19,41,33,1059,70,70,100,170,801
2,2022-09-02,113,48,65,15,43,22,380,50,60,80,140,435
8,2022-09-02,120,49,71,15,37,34,315,40,40,60,100,435
9,2022-09-02,139,55,84,18,50,34,453,50,40,80,120,435
10,2022-09-02,115,104,11,32,56,-45,1574,-20,80,20,100,801
11,2022-09-02,106,44,62,40,69,-7,325,10,20,50,70,435
12,2022-09-02,91,39,52,12,40,12,248,20,20,40,60,801
13,2022-09-02,54,24,30,9,43,-13,212,0,10,20,30,435
3,2022-09-02,150,67,83,25,59,24,599,50,80,100,180,801
4,2022-09-02,79,32,47,8,20,27,837,30,30,40,70,435
5,2022-09-02,159,69,90,22,34,56,572,60,60,90,150,435
6,2022-09-02,108,44,64,12,24,40,886,40,40,60,100,435
1,2022-09-02,109,122,-13,39,61,-74,2378,-70,150,-20,130,714
2,2022-09-02,790,316,474,110,161,313,2580,450,390,590,980,626
8,2022-09-02,245,100,145,28,40,105,981,110,80,130,210,626
9,2022-09-02,546,251,295,77,99,196,1268,200,210,270,480,209
10,2022-09-02,132,58,74,19,31,43,548,50,40,70,110,951
11,2022-09-02,302,123,179,34,45,134,928,100,80,120,200,310
12,2022-09-02,199,81,118,22,34,84,588,70,50,80,130,714
13,2022-09-02,150,60,90,19,51,39,656,40,30,70,100,760
3,2022-09-02,138,162,-24,53,96,-120,3421,-120,200,-30,170,909
4,2022-09-02,498,249,249,69,93,156,1775,160,230,240,470,949
5,2022-09-02,290,121,169,110,143,26,910,30,110,160,270,951
6,2022-09-02,589,253,336,83,116,220,1686,220,240,320,560,213
2,2022-09-02,91,40,51,15,49,2,244,20,50,60,110,702
8,2022-09-02,290,121,169,110,143,26,910,40,100,150,250,702
9,2022-09-02,387,162,225,53,96,129,1148,140,130,210,340,702
10,2022-09-02,298,122,176,39,61,115,801,120,100,160,260,775
11,2022-09-02,589,253,336,83,115,221,1686,170,160,240,400,702
12,2022-09-02,498,249,249,69,93,156,1775,110,160,170,330,702
13,2022-09-02,19,302,-302,114,147,-430,6413,-280,190,-190,0,775
3,2022-09-02,72,33,39,10,32,7,1003,30,40,50,90,702
4,2022-09-02,43,0,43,0,11,32,473,30,0,40,40,702
5,2022-09-02,48,19,29,5,17,12,848,20,10,30,40,775
6,2022-09-02,58,23,35,6,18,17,803,20,20,30,50,702
1,2022-09-02,126,52,74,47,77,-3,509,30,60,90,150,541
8,2022-09-02,61,25,36,7,19,17,823,30,20,30,50,541
9,2022-09-02,140,61,79,20,32,47,579,50,50,70,120,971
11,2022-09-02,50,20,30,5,17,13,482,20,10,20,30,541
12,2022-09-02,249,99,150,32,63,87,798,60,60,100,160,541
13,2022-09-02,230,96,134,29,53,81,666,60,60,90,150,541
2,2022-09-02,137,57,80,18,62,18,469,50,70,100,170,541
3,2022-09-02,107,43,64,13,36,28,424,50,50,80,130,971
4,2022-09-02,102,45,57,17,51,6,409,10,40,50,90,503
5,2022-09-02,125,53,72,17,44,28,410,40,50,70,120,541
6,2022-09-02,310,155,155,43,68,87,1280,90,140,150,290,541
8,2022-09-02,258,103,155,33,64,91,1130,100,80,140,220,253
9,2022-09-02,119,48,71,13,24,47,834,50,40,60,100,360
11,2022-09-02,151,57,94,17,40,54,349,40,30,70,100,425
12,2022-09-02,113,46,67,14,36,31,454,30,30,40,70,360
13,2022-09-02,149,62,87,56,85,2,612,10,40,60,100,425
2,2022-09-02,167,68,99,21,43,56,445,80,80,120,200,360
3,2022-09-02,223,93,130,84,114,16,692,60,110,160,270,360
4,2022-09-02,76,33,43,10,22,21,577,30,30,40,70,206
5,2022-09-02,149,67,82,25,59,23,391,30,60,80,140,253
6,2022-09-02,182,83,99,25,46,53,1063,70,70,100,170,206
13,2022-10-02,205,90,115,29,41,74,572,80,50,90,140,720
8,2022-10-02,322,161,161,45,69,92,1267,110,120,140,260,719
9,2022-10-02,122,51,71,46,76,-5,503,30,30,60,90,303
10,2022-10-02,123,52,71,17,45,26,405,50,30,60,90,970
11,2022-10-02,120,54,66,20,53,13,404,30,30,50,80,303
12,2022-10-02,118,54,64,16,37,27,1037,40,30,50,80,303
6,2022-10-02,182,72,110,23,54,56,650,130,100,160,260,303
5,2022-10-02,187,76,111,21,32,79,580,170,100,180,280,303
3,2022-10-02,265,108,157,30,41,116,971,150,100,160,260,719
1,2022-10-02,302,123,179,34,46,133,915,160,120,180,300,970
2,2022-10-02,90,39,51,12,24,27,541,50,30,50,80,719
8,2022-10-02,302,123,179,34,46,133,915,140,90,150,240,708
9,2022-10-02,90,39,51,12,24,27,541,40,20,40,60,630
10,2022-10-02,265,108,157,30,41,116,971,120,80,130,210,815
11,2022-10-02,187,76,111,21,33,78,580,80,50,80,130,217
12,2022-10-02,182,72,110,23,55,55,650,50,50,80,130,847
6,2022-10-02,478,239,239,66,90,149,1755,300,340,370,710,312
5,2022-10-02,598,257,341,84,117,224,1662,420,370,520,890,815
3,2022-10-02,298,122,176,39,61,115,789,160,110,190,300,815
2,2022-10-02,367,154,213,50,93,120,1132,160,150,220,370,815
8,2022-10-02,598,257,341,84,117,224,1662,210,200,280,480,712
9,2022-10-02,298,122,176,39,62,114,789,130,90,150,240,641
11,2022-10-02,478,239,239,66,90,149,1755,110,170,170,340,563
12,2022-10-02,567,255,312,96,129,183,1756,130,170,230,400,563
5,2022-10-02,58,23,35,6,17,18,800,50,20,50,70,319
6,2022-10-02,43,0,43,0,12,31,430,60,0,60,60,712
3,2022-10-02,23,10,13,3,15,-2,598,10,0,10,10,641
1,2022-10-02,52,21,31,5,16,15,846,30,10,30,40,563
2,2022-10-02,68,31,37,9,30,7,1000,30,20,40,60,515
13,2022-10-02,77,34,43,12,46,-3,240,10,10,30,40,314
8,2022-10-02,109,45,64,41,70,-6,320,30,20,60,80,573
9,2022-10-02,109,86,23,26,49,-26,1698,10,60,20,80,573
11,2022-10-02,92,39,53,12,40,13,244,30,20,40,60,636
12,2022-10-02,56,25,31,9,42,-11,209,0,10,20,30,417
5,2022-10-02,99,40,59,11,23,36,881,90,50,90,140,314
6,2022-10-02,79,32,47,8,19,28,833,80,30,80,110,660
3,2022-10-02,142,65,77,20,42,35,1053,70,50,80,130,660
2,2022-10-02,177,79,98,30,63,35,593,70,70,100,170,816
11,2022-10-02,205,82,123,27,58,65,788,60,50,90,140,234
12,2022-10-02,218,91,127,28,51,76,656,80,50,100,150,614
8,2022-10-02,53,21,32,5,16,16,480,30,0,30,30,937
9,2022-10-02,66,27,39,7,19,20,859,30,10,30,40,513
5,2022-10-02,322,161,161,45,69,92,1267,190,230,240,470,567
6,2022-10-02,120,54,66,20,54,12,404,70,70,100,170,614
1,2022-10-02,123,52,71,17,45,26,405,60,40,70,110,440
2,2022-10-02,107,43,64,13,36,28,419,60,30,70,100,937
3,2022-10-02,122,51,71,46,76,-5,503,30,40,70,110,216
11,2022-10-02,113,46,67,14,37,30,449,40,20,50,70,262
12,2022-10-02,144,60,84,54,84,0,606,0,40,50,90,715
8,2022-10-02,159,60,99,18,42,57,329,80,40,80,120,414
9,2022-10-02,118,48,70,13,25,45,851,60,30,60,90,262
5,2022-10-02,174,80,94,24,46,48,1055,120,110,140,250,608
6,2022-10-02,51,22,29,7,19,10,573,50,20,50,70,715
1,2022-10-02,126,56,70,21,55,15,385,50,40,80,120,715
2,2022-10-02,230,96,134,87,116,18,683,60,90,140,230,715
3,2022-10-02,202,86,116,28,55,61,547,100,80,120,200,715
11,2022-10-02,99,40,59,11,23,36,881,50,40,60,100,860
13,2022-10-02,60,24,36,6,18,18,806,40,20,40,60,959
9,2022-10-02,177,79,98,30,64,34,593,30,40,50,90,959
10,2022-10-02,142,65,77,20,42,35,1053,50,30,50,80,860
5,2022-10-02,144,60,84,54,83,1,606,40,40,90,130,203
6,2022-10-02,111,47,64,15,43,21,375,50,30,60,90,860
2,2022-10-02,313,125,188,41,73,115,1119,130,100,160,260,860
11,2022-10-02,94,38,56,10,21,35,871,50,40,60,100,850
13,2022-10-02,118,48,70,13,24,46,851,60,50,70,120,863
8,2022-10-02,51,22,29,7,19,10,573,20,0,20,20,386
9,2022-10-02,126,56,70,21,54,16,385,20,30,30,60,850
10,2022-10-02,174,80,94,24,46,48,1055,40,40,50,90,305
5,2022-10-02,230,96,134,87,116,18,683,50,80,130,210,239
6,2022-10-02,202,86,116,28,56,60,547,90,70,110,180,239
3,2022-10-02,218,91,127,28,51,76,656,90,70,110,180,561
2,2022-10-02,205,82,123,27,59,64,788,90,60,110,170,407
11,2022-10-02,66,27,39,7,19,20,859,50,20,50,70,508
13,2022-10-02,53,21,32,5,17,15,480,30,20,30,50,413
9,2022-10-02,120,54,66,20,53,13,404,20,30,30,60,781
5,2022-10-02,116,51,65,46,76,-11,542,30,30,70,100,774
7,2022-10-02,322,161,161,45,69,92,1267,120,140,160,300,781
2,2022-10-02,474,72,402,23,54,348,-3004,330,50,350,400,857
11,2022-10-02,52,21,31,5,17,14,846,30,20,30,50,603
13,2022-10-02,43,0,43,0,11,32,430,40,0,40,40,603
9,2022-10-02,77,34,43,12,46,-3,240,20,10,30,40,603
5,2022-10-02,109,45,64,41,71,-7,320,30,30,60,90,603
7,2022-10-02,56,25,31,9,43,-12,209,10,10,30,40,603
2,2022-10-02,114,45,69,14,45,24,447,50,30,60,90,603
1,2022-10-02,120,49,71,15,38,33,310,60,30,60,90,603
11,2022-10-02,265,108,157,30,42,115,971,140,110,170,280,516
12,2022-10-02,302,123,179,34,45,134,915,160,130,190,320,716
13,2022-10-02,187,76,111,21,33,78,580,100,80,120,200,518
9,2022-10-02,513,255,258,96,129,129,1622,70,140,150,290,845
10,2022-10-02,164,239,-75,74,95,-170,4360,-100,130,-50,80,315
5,2022-10-02,69,125,-56,113,146,-202,3142,-170,110,-60,50,845
7,2022-10-02,765,239,526,66,91,435,1197,450,210,510,720,718
2,2022-10-02,650,260,390,91,143,247,2548,230,210,330,540,315
2,2022-10-02,119,48,71,13,24,47,829,80,70,90,160,225
3,2022-10-02,118,48,70,13,25,45,851,80,70,90,160,225
8,2022-10-02,236,103,133,33,46,87,564,110,80,130,210,225
9,2022-10-02,177,79,98,30,64,34,593,60,60,90,150,504
4,2022-10-02,144,60,84,54,83,1,-762,10,30,60,90,318
5,2022-10-02,159,60,99,18,41,58,329,70,30,70,100,985
6,2022-10-02,113,46,67,14,37,30,449,40,20,40,60,318
2,2022-10-02,114,45,69,14,46,23,447,80,50,110,160,505
3,2022-10-02,109,86,23,26,49,-26,1698,10,110,40,150,505
8,2022-10-02,52,21,31,5,17,14,846,30,10,30,40,505
9,2022-10-02,68,31,37,9,31,6,1000,30,10,40,50,505
4,2022-10-02,56,25,31,9,43,-12,-466,10,10,20,30,505
5,2022-10-02,109,45,64,41,70,-6,320,10,20,40,60,505
6,2022-10-02,92,39,53,12,39,14,244,20,20,30,50,505
2,2022-10-02,205,90,115,29,41,74,572,140,130,160,290,918
3,2022-10-02,66,27,39,7,18,21,859,60,30,60,90,918
8,2022-10-02,126,56,70,21,54,16,385,50,40,70,110,405
9,2022-10-02,230,96,134,87,117,17,683,40,80,120,200,405
4,2022-10-02,218,91,127,28,51,76,-1785,70,50,80,130,405
5,2022-10-02,53,21,32,5,17,15,480,30,0,30,30,405
6,2022-10-02,205,82,123,27,58,65,788,60,50,80,130,405
2,2022-10-02,520,239,281,74,96,185,1246,340,350,420,770,936
3,2022-10-02,90,39,51,12,25,26,541,80,40,90,130,214
8,2022-10-02,123,52,71,17,45,26,405,70,30,80,110,713
9,2022-10-02,107,43,64,13,36,28,419,50,30,60,90,409
4,2022-10-02,182,72,110,23,55,55,-868,50,40,70,110,832
5,2022-10-02,302,123,179,34,46,133,915,100,70,120,190,210
6,2022-10-02,187,76,111,21,33,78,580,80,40,80,120,915
8,2022-10-02,120,49,71,15,38,33,310,60,30,60,90,801
9,2022-10-02,114,45,69,14,46,23,447,60,20,70,90,435
10,2022-10-02,109,86,23,26,50,-27,1698,0,60,20,80,435
11,2022-10-02,109,45,64,41,70,-6,320,20,10,40,50,801
12,2022-10-02,92,39,53,12,39,14,244,20,10,30,40,435
13,2022-10-02,56,25,31,9,43,-12,209,10,0,20,20,435
1,2022-10-02,142,65,77,20,41,36,1053,90,90,110,200,435
2,2022-10-02,111,47,64,15,42,22,375,80,50,100,150,435
3,2022-10-02,177,79,98,30,64,34,593,120,100,160,260,435
4,2022-10-02,79,32,47,8,19,28,833,40,20,40,60,801
5,2022-10-02,236,103,133,33,46,87,564,110,80,130,210,801
6,2022-10-02,99,40,59,11,22,37,881,60,20,60,80,435
8,2022-10-02,265,108,157,30,42,115,971,120,80,130,210,661
9,2022-10-02,520,239,281,74,95,186,1246,170,190,220,410,562
10,2022-10-02,90,39,51,12,25,26,541,40,20,40,60,209
11,2022-10-02,302,123,179,34,45,134,915,80,50,90,140,562
12,2022-10-02,187,76,111,21,32,79,580,50,30,50,80,209
13,2022-10-02,182,72,110,23,54,56,650,50,20,60,80,562
1,2022-10-02,109,122,-13,39,61,-74,2555,-60,170,-20,150,818
2,2022-10-02,650,260,390,91,143,247,2548,470,380,580,960,626
3,2022-10-02,130,154,-24,50,93,-117,3654,-100,220,-30,190,951
4,2022-10-02,478,239,239,66,90,149,1755,160,210,220,430,562
5,2022-10-02,298,125,173,113,146,27,898,50,110,160,270,562
6,2022-10-02,598,257,341,84,116,225,1662,240,230,320,550,714
8,2022-10-02,298,125,173,113,147,26,898,60,90,150,240,775
9,2022-10-02,367,154,213,50,93,120,1132,120,120,170,290,702
10,2022-10-02,298,122,176,39,62,114,789,130,90,150,240,702
11,2022-10-02,598,257,341,84,117,224,1662,130,110,180,290,702
12,2022-10-02,478,239,239,66,90,149,1755,80,110,120,230,775
13,2022-10-02,21,255,-255,96,129,-363,7058,-170,110,-110,0,702
2,2022-10-02,77,34,43,12,45,-2,240,30,40,60,100,775
3,2022-10-02,68,31,37,9,30,7,1000,50,30,60,90,775
4,2022-10-02,43,0,43,0,11,32,430,30,0,30,30,702
5,2022-10-02,52,21,31,5,17,14,846,20,10,20,30,702
6,2022-10-02,58,23,35,6,18,17,800,30,10,30,40,702
8,2022-10-02,61,25,36,7,19,17,820,30,10,30,40,971
9,2022-10-02,205,90,115,29,42,73,572,90,60,100,160,971
11,2022-10-02,53,21,32,5,16,16,480,20,0,20,20,541
12,2022-10-02,205,82,123,27,59,64,788,50,30,60,90,971
13,2022-10-02,218,91,127,28,51,76,656,50,40,60,100,971
1,2022-10-02,122,51,71,46,76,-5,503,50,70,100,170,971
2,2022-10-02,144,60,84,19,63,21,463,90,80,130,210,971
3,2022-10-02,107,43,64,13,35,29,419,80,50,100,150,971
4,2022-10-02,120,54,66,20,54,12,404,40,40,60,100,503
5,2022-10-02,123,52,71,17,44,27,405,60,30,70,100,971
6,2022-10-02,322,161,161,45,70,91,1267,110,140,150,290,503
8,2022-10-02,313,125,188,41,73,115,1119,130,90,160,250,206
9,2022-10-02,119,48,71,13,24,47,829,60,30,60,90,425
11,2022-10-02,159,60,99,18,42,57,329,40,20,50,70,206
12,2022-10-02,113,46,67,14,36,31,449,30,20,30,50,360
13,2022-10-02,144,60,84,54,84,0,606,10,20,40,60,206
2,2022-10-02,167,68,99,21,43,56,438,110,90,140,230,206
3,2022-10-02,230,96,134,87,117,17,683,100,140,190,330,425
4,2022-10-02,51,22,29,7,19,10,573,20,10,20,30,206
5,2022-10-02,126,56,70,21,54,16,385,50,40,70,110,253
6,2022-10-02,174,80,94,24,46,48,1055,80,60,90,150,253
13,2022-11-02,200,88,112,29,42,70,561,60,70,90,160,719
8,2022-11-02,363,181,182,50,75,107,1283,100,170,160,330,970
9,2022-11-02,125,52,73,47,77,-4,509,10,40,70,110,303
10,2022-11-02,138,59,79,19,47,32,411,40,50,70,120,720
11,2022-11-02,124,55,69,20,54,15,410,20,40,60,100,719
12,2022-11-02,125,57,68,17,39,29,1042,30,40,60,100,719
6,2022-11-02,189,75,114,24,56,58,659,100,90,150,240,303
5,2022-11-02,123,50,73,14,25,48,589,70,60,90,150,303
3,2022-11-02,198,81,117,22,33,84,984,80,80,110,190,970
1,2022-11-02,290,118,172,33,44,128,930,130,110,170,280,970
2,2022-11-02,92,40,52,13,25,27,536,40,30,60,90,970
8,2022-11-02,290,118,172,33,45,127,930,110,110,150,260,312
9,2022-11-02,92,40,52,13,25,27,536,30,30,50,80,773
10,2022-11-02,198,81,117,22,33,84,984,80,70,110,180,630
11,2022-11-02,123,50,73,14,25,48,589,40,40,60,100,847
12,2022-11-02,189,75,114,24,55,59,659,50,60,90,150,630
6,2022-11-02,423,211,212,59,83,129,1778,200,270,270,540,847
5,2022-11-02,532,228,304,75,108,196,1691,290,290,390,680,224
3,2022-11-02,278,113,165,36,59,106,803,110,110,160,270,815
2,2022-11-02,412,173,239,57,100,139,1150,140,170,230,400,815
8,2022-11-02,532,228,304,75,108,196,1691,180,210,280,490,712
9,2022-11-02,278,113,165,36,58,107,803,100,100,150,250,712
11,2022-11-02,423,211,212,59,83,129,1778,110,170,180,350,712
12,2022-11-02,545,245,300,93,127,173,1784,130,200,250,450,319
5,2022-11-02,56,22,34,6,18,16,802,40,20,50,70,515
6,2022-11-02,43,0,43,0,12,31,387,40,0,50,50,712
3,2022-11-02,23,10,13,3,16,-3,596,10,0,20,20,641
1,2022-11-02,39,15,24,4,16,8,848,10,10,20,30,563
2,2022-11-02,64,29,35,8,30,5,1003,20,20,40,60,563
13,2022-11-02,74,33,41,12,45,-4,243,0,20,40,60,314
8,2022-11-02,106,44,62,40,70,-8,325,0,40,50,90,573
9,2022-11-02,122,82,40,25,49,-9,1804,0,70,40,110,573
11,2022-11-02,82,35,47,11,38,9,248,10,20,40,60,417
12,2022-11-02,76,34,42,12,45,-3,211,0,20,40,60,636
5,2022-11-02,132,54,78,15,27,51,885,80,60,100,160,314
6,2022-11-02,81,33,48,9,21,27,836,50,40,60,100,314
3,2022-11-02,150,69,81,21,43,38,1060,40,60,80,140,314
2,2022-11-02,184,82,102,31,64,38,601,40,80,100,180,573
11,2022-11-02,197,78,119,25,57,62,798,60,60,100,160,330
12,2022-11-02,245,102,143,31,54,89,666,70,80,120,200,419
8,2022-11-02,80,32,48,8,19,29,482,30,30,40,70,937
9,2022-11-02,88,36,52,10,22,30,862,40,30,50,80,614
5,2022-11-02,363,181,182,50,75,107,1283,170,230,230,460,440
6,2022-11-02,124,55,69,20,53,16,410,40,70,80,150,419
1,2022-11-02,138,59,79,19,46,33,411,50,50,80,130,330
2,2022-11-02,114,46,68,14,36,32,424,40,40,70,110,614
3,2022-11-02,125,52,73,47,76,-3,509,10,50,70,120,567
11,2022-11-02,120,49,71,15,38,33,454,20,40,50,90,262
12,2022-11-02,147,61,86,55,84,2,613,0,50,70,120,715
8,2022-11-02,141,53,88,16,40,48,321,50,50,80,130,920
9,2022-11-02,78,31,47,8,20,27,856,40,20,50,70,262
5,2022-11-02,164,75,89,23,44,45,1063,70,90,110,200,920
6,2022-11-02,52,22,30,7,19,11,570,30,20,40,60,715
1,2022-11-02,121,54,67,20,53,14,391,20,50,60,110,262
2,2022-11-02,224,94,130,85,114,16,694,30,90,130,220,262
3,2022-11-02,180,77,103,25,52,51,557,60,70,100,170,262
11,2022-11-02,132,54,78,15,27,51,885,60,50,80,130,959
13,2022-11-02,90,36,54,10,21,33,809,40,30,60,90,203
9,2022-11-02,184,82,102,31,64,38,601,30,60,70,130,860
10,2022-11-02,150,69,81,21,43,38,1060,30,50,50,100,475
5,2022-11-02,147,61,86,55,84,2,613,10,60,80,140,203
6,2022-11-02,124,53,71,17,45,26,380,40,50,70,120,860
2,2022-11-02,325,130,195,42,73,122,1134,130,110,180,290,203
11,2022-11-02,70,28,42,7,19,23,875,40,20,50,70,352
13,2022-11-02,78,31,47,8,19,28,856,40,30,50,80,561
