"DateKey","FullDateAlternateKey","DayNumberOfWeek","EnglishDayNameOfWeek","SpanishDayNameOfWeek","FrenchDayNameOfWeek","DayNumberOfMonth","DayNumberOfYear","WeekNumberOfYear","EnglishMonthName","SpanishMonthName","FrenchMonthName","MonthNumberOfYear","CalendarQuarter","CalendarYear","CalendarSemester","FiscalQuarter","FiscalYear","FiscalSemester"
"20061116","39037","5","Thursday","Jueves","Jeudi","16","320","46","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061117","39038","6","Friday","Viernes","Vendredi","17","321","46","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061118","39039","7","Saturday","Sábado","Samedi","18","322","46","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061119","39040","1","Sunday","Domingo","Dimanche","19","323","47","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061120","39041","2","Monday","Lunes","Lundi","20","324","47","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061121","39042","3","Tuesday","Martes","Mardi","21","325","47","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061122","39043","4","Wednesday","Miércoles","Mercredi","22","326","47","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061123","39044","5","Thursday","Jueves","Jeudi","23","327","47","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061124","39045","6","Friday","Viernes","Vendredi","24","328","47","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061125","39046","7","Saturday","Sábado","Samedi","25","329","47","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061126","39047","1","Sunday","Domingo","Dimanche","26","330","48","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061127","39048","2","Monday","Lunes","Lundi","27","331","48","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061128","39049","3","Tuesday","Martes","Mardi","28","332","48","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061129","39050","4","Wednesday","Miércoles","Mercredi","29","333","48","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061130","39051","5","Thursday","Jueves","Jeudi","30","334","48","November","Noviembre","Novembre","11","4","2006","2","2","2007","1"
"20061201","39052","6","Friday","Viernes","Vendredi","1","335","48","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061202","39053","7","Saturday","Sábado","Samedi","2","336","48","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061203","39054","1","Sunday","Domingo","Dimanche","3","337","49","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061204","39055","2","Monday","Lunes","Lundi","4","338","49","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061205","39056","3","Tuesday","Martes","Mardi","5","339","49","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061206","39057","4","Wednesday","Miércoles","Mercredi","6","340","49","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061207","39058","5","Thursday","Jueves","Jeudi","7","341","49","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061208","39059","6","Friday","Viernes","Vendredi","8","342","49","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061209","39060","7","Saturday","Sábado","Samedi","9","343","49","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061210","39061","1","Sunday","Domingo","Dimanche","10","344","50","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061211","39062","2","Monday","Lunes","Lundi","11","345","50","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061212","39063","3","Tuesday","Martes","Mardi","12","346","50","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061213","39064","4","Wednesday","Miércoles","Mercredi","13","347","50","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061214","39065","5","Thursday","Jueves","Jeudi","14","348","50","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061215","39066","6","Friday","Viernes","Vendredi","15","349","50","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061216","39067","7","Saturday","Sábado","Samedi","16","350","50","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061217","39068","1","Sunday","Domingo","Dimanche","17","351","51","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061218","39069","2","Monday","Lunes","Lundi","18","352","51","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061219","39070","3","Tuesday","Martes","Mardi","19","353","51","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061220","39071","4","Wednesday","Miércoles","Mercredi","20","354","51","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061221","39072","5","Thursday","Jueves","Jeudi","21","355","51","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061222","39073","6","Friday","Viernes","Vendredi","22","356","51","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061223","39074","7","Saturday","Sábado","Samedi","23","357","51","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061224","39075","1","Sunday","Domingo","Dimanche","24","358","52","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061225","39076","2","Monday","Lunes","Lundi","25","359","52","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061226","39077","3","Tuesday","Martes","Mardi","26","360","52","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061227","39078","4","Wednesday","Miércoles","Mercredi","27","361","52","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061228","39079","5","Thursday","Jueves","Jeudi","28","362","52","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061229","39080","6","Friday","Viernes","Vendredi","29","363","52","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061230","39081","7","Saturday","Sábado","Samedi","30","364","52","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20061231","39082","1","Sunday","Domingo","Dimanche","31","365","53","December","Diciembre","Décembre","12","4","2006","2","2","2007","1"
"20070101","39083","2","Monday","Lunes","Lundi","1","1","1","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070102","39084","3","Tuesday","Martes","Mardi","2","2","1","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070103","39085","4","Wednesday","Miércoles","Mercredi","3","3","1","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070104","39086","5","Thursday","Jueves","Jeudi","4","4","1","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070105","39087","6","Friday","Viernes","Vendredi","5","5","1","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070106","39088","7","Saturday","Sábado","Samedi","6","6","1","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070107","39089","1","Sunday","Domingo","Dimanche","7","7","2","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070108","39090","2","Monday","Lunes","Lundi","8","8","2","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070109","39091","3","Tuesday","Martes","Mardi","9","9","2","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070110","39092","4","Wednesday","Miércoles","Mercredi","10","10","2","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070111","39093","5","Thursday","Jueves","Jeudi","11","11","2","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070112","39094","6","Friday","Viernes","Vendredi","12","12","2","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070113","39095","7","Saturday","Sábado","Samedi","13","13","2","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070114","39096","1","Sunday","Domingo","Dimanche","14","14","3","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070115","39097","2","Monday","Lunes","Lundi","15","15","3","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070116","39098","3","Tuesday","Martes","Mardi","16","16","3","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070117","39099","4","Wednesday","Miércoles","Mercredi","17","17","3","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070118","39100","5","Thursday","Jueves","Jeudi","18","18","3","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070119","39101","6","Friday","Viernes","Vendredi","19","19","3","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070120","39102","7","Saturday","Sábado","Samedi","20","20","3","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070121","39103","1","Sunday","Domingo","Dimanche","21","21","4","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070122","39104","2","Monday","Lunes","Lundi","22","22","4","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070123","39105","3","Tuesday","Martes","Mardi","23","23","4","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070124","39106","4","Wednesday","Miércoles","Mercredi","24","24","4","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070125","39107","5","Thursday","Jueves","Jeudi","25","25","4","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070126","39108","6","Friday","Viernes","Vendredi","26","26","4","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070127","39109","7","Saturday","Sábado","Samedi","27","27","4","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070128","39110","1","Sunday","Domingo","Dimanche","28","28","5","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070129","39111","2","Monday","Lunes","Lundi","29","29","5","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070130","39112","3","Tuesday","Martes","Mardi","30","30","5","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070131","39113","4","Wednesday","Miércoles","Mercredi","31","31","5","January","Enero","Janvier","1","1","2007","1","3","2007","2"
"20070201","39114","5","Thursday","Jueves","Jeudi","1","32","5","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070202","39115","6","Friday","Viernes","Vendredi","2","33","5","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070203","39116","7","Saturday","Sábado","Samedi","3","34","5","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070204","39117","1","Sunday","Domingo","Dimanche","4","35","6","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070205","39118","2","Monday","Lunes","Lundi","5","36","6","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070206","39119","3","Tuesday","Martes","Mardi","6","37","6","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070207","39120","4","Wednesday","Miércoles","Mercredi","7","38","6","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070208","39121","5","Thursday","Jueves","Jeudi","8","39","6","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070209","39122","6","Friday","Viernes","Vendredi","9","40","6","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070210","39123","7","Saturday","Sábado","Samedi","10","41","6","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070211","39124","1","Sunday","Domingo","Dimanche","11","42","7","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070212","39125","2","Monday","Lunes","Lundi","12","43","7","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070213","39126","3","Tuesday","Martes","Mardi","13","44","7","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070214","39127","4","Wednesday","Miércoles","Mercredi","14","45","7","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070215","39128","5","Thursday","Jueves","Jeudi","15","46","7","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070216","39129","6","Friday","Viernes","Vendredi","16","47","7","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070217","39130","7","Saturday","Sábado","Samedi","17","48","7","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070218","39131","1","Sunday","Domingo","Dimanche","18","49","8","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070219","39132","2","Monday","Lunes","Lundi","19","50","8","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070220","39133","3","Tuesday","Martes","Mardi","20","51","8","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070221","39134","4","Wednesday","Miércoles","Mercredi","21","52","8","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070222","39135","5","Thursday","Jueves","Jeudi","22","53","8","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070223","39136","6","Friday","Viernes","Vendredi","23","54","8","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070224","39137","7","Saturday","Sábado","Samedi","24","55","8","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070225","39138","1","Sunday","Domingo","Dimanche","25","56","9","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070226","39139","2","Monday","Lunes","Lundi","26","57","9","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070227","39140","3","Tuesday","Martes","Mardi","27","58","9","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070228","39141","4","Wednesday","Miércoles","Mercredi","28","59","9","February","Febrero","Février","2","1","2007","1","3","2007","2"
"20070301","39142","5","Thursday","Jueves","Jeudi","1","60","9","March","Marzo","Mars","3","1","2007","1","3","2007","2"
"20070302","39143","6","Friday","Viernes","Vendredi","2","61","9","March","Marzo","Mars","3","1","2007","1","3","2007","2"
"20070303","39144","7","Saturday","Sábado","Samedi","3","62","9","March","Marzo","Mars","3","1","2007","1","3","2007","2"
"20070304","39145","1","Sunday","Domingo","Dimanche","4","63","10","March","Marzo","Mars","3","1","2007","1","3","2007","2"
"20070305","39146","2","Monday","Lunes","Lundi","5","64","10","March","Marzo","Mars","3","1","2007","1","3","2007","2"
"20070306","39147","3","Tuesday","Martes","Mardi","6","65","10","March","Marzo","Mars","3","1","2007","1","3","2007","2"
"20070307","39148","4","Wednesday","Miércoles","Mercredi","7","66","10","March","Marzo","Mars","3","1","2007","1","3","2007","2"
"20070308","39149","5","Thursday","Jueves","Jeudi","8","67","10","March","Marzo","Mars","3","1","2007","1","3","2007","2"
